feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY0.42..2.methylcitrate.cycle.I	gender	male	-1.4035184235531e-06	4.50778004518906e-06	524	224	0.755655543825355	0.858801404406857
PWY.6837..fatty.acid.beta.oxidation.V..unsaturated..odd.number..di.isomerase.dependent.	born_method	vaginal	-1.26439650349391e-06	4.04736723873666e-06	524	344	0.754861736397814	0.858801404406857
GALACTUROCAT.PWY..D.galacturonate.degradation.I	gender	male	-1.84446298938756e-06	5.97571107077192e-06	524	371	0.75770355284222	0.859853217003171
PWY.6353..purine.nucleotides.degradation.II..aerobic.	gender	male	-3.25710889618965e-06	1.11012628611558e-05	524	326	0.769333369290954	0.867907747977719
PWY.6891..thiazole.biosynthesis.II..Bacillus.	gender	male	2.07217951885977e-06	6.97878265104474e-06	524	393	0.766641618162274	0.867907747977719
PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia.	gender	male	-2.61144064177905e-06	8.84323601523429e-06	524	515	0.767879507409779	0.867907747977719
PWY.5136..fatty.acid..beta..oxidation.II..peroxisome.	gender	male	-2.87061329200677e-06	9.75980626823299e-06	524	420	0.768778725788515	0.867907747977719
PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.	gender	male	-3.40134573334904e-06	1.16918163817464e-05	524	507	0.771230729389545	0.868768733400575
PWY.5863..superpathway.of.phylloquinol.biosynthesis	gender	male	1.40716924538701e-06	4.88780067915499e-06	524	448	0.773542246135268	0.868817244192984
GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation	gender	male	-8.72041308842826e-07	3.02219744667058e-06	524	295	0.773044010447453	0.868817244192984
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II	gender	male	3.45305530308802e-06	1.23490180342436e-05	524	519	0.779878612926947	0.872446466076379
PWY66.389..phytol.degradation	born_method	vaginal	-1.81645673409211e-06	6.50557655893267e-06	524	473	0.780190377627049	0.872446466076379
P125.PWY..superpathway.of..R.R..butanediol.biosynthesis	gender	male	3.54054890084723e-06	1.26005330158335e-05	524	473	0.778834177647707	0.872446466076379
PWY.2941..L.lysine.biosynthesis.II	gender	male	-3.7692025423276e-06	1.38609455606853e-05	524	515	0.785783810968199	0.877420406999476
ANAEROFRUCAT.PWY..homolactic.fermentation	gender	male	-2.34694483153637e-06	8.72763741908434e-06	524	514	0.788105759899027	0.877454959422463
PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP	gender	male	2.37687472400563e-06	8.83262414153133e-06	524	308	0.787957907840947	0.877454959422463
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I	gender	male	-2.1006530525388e-06	8.12935299841186e-06	524	448	0.796197583805495	0.884710431321227
KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis	gender	male	8.49619349346391e-07	3.30012203496278e-06	524	234	0.796932372861158	0.884710431321227
PWY.7664..oleate.biosynthesis.IV..anaerobic.	gender	male	-3.08721318518343e-06	1.20872811089206e-05	524	507	0.798507199809265	0.88517585391302
PWY.7446..sulfoglycolysis	gender	male	1.0327749299384e-06	4.10309777156128e-06	524	278	0.801367459449327	0.887062823610093
PWY.5005..biotin.biosynthesis.II	gender	male	-1.85952328411482e-06	7.4420734197242e-06	524	394	0.802789240625489	0.887354341008837
SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II	gender	male	-3.09456490750286e-06	1.33772610108306e-05	524	326	0.817149081915168	0.889288582411398
ORNDEG.PWY..superpathway.of.ornithine.degradation	gender	male	-2.31004170063019e-06	9.524424813109e-06	524	243	0.808458213943884	0.889288582411398
PWY0.781..aspartate.superpathway	gender	male	2.23862970771854e-06	9.25074638761983e-06	524	442	0.808879650460314	0.889288582411398
PWY.5177..glutaryl.CoA.degradation	born_method	vaginal	-1.39784848913358e-06	5.89335570634252e-06	524	405	0.812602176100021	0.889288582411398
PWY.5676..acetyl.CoA.fermentation.to.butanoate.II	gender	male	-9.61084211012825e-07	4.07665126844227e-06	524	295	0.813716708953218	0.889288582411398
PWY.5855..ubiquinol.7.biosynthesis..prokaryotic.	born_method	vaginal	-9.75729097818574e-07	4.22167882407368e-06	524	354	0.817309610989065	0.889288582411398
PWY.5856..ubiquinol.9.biosynthesis..prokaryotic.	born_method	vaginal	-9.75729097818574e-07	4.22167882407368e-06	524	354	0.817309610989065	0.889288582411398
PWY.5857..ubiquinol.10.biosynthesis..prokaryotic.	born_method	vaginal	-9.75729097818574e-07	4.22167882407368e-06	524	354	0.817309610989065	0.889288582411398
PWY.6708..ubiquinol.8.biosynthesis..prokaryotic.	born_method	vaginal	-9.75729097818574e-07	4.22167882407368e-06	524	354	0.817309610989065	0.889288582411398
PWY.5417..catechol.degradation.III..ortho.cleavage.pathway.	born_method	vaginal	1.08871052644125e-06	4.69897912876038e-06	524	119	0.816869098426063	0.889288582411398
PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate	born_method	vaginal	1.08871052644125e-06	4.69897912876038e-06	524	119	0.816869098426063	0.889288582411398
HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.	gender	male	-2.08834226409398e-06	9.46118420926766e-06	524	466	0.82539119344731	0.895266995335991
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis	gender	male	-1.95589153349134e-06	8.97011364165046e-06	524	502	0.82747915495807	0.895266995335991
ECASYN.PWY..enterobacterial.common.antigen.biosynthesis	born_method	vaginal	-9.98093299967578e-07	4.51854620754786e-06	524	311	0.825266063412761	0.895266995335991
PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.	gender	male	3.2396425078747e-06	1.47752773333908e-05	524	481	0.826532589251447	0.895266995335991
OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.	gender	male	3.09917908322462e-06	1.48128057236413e-05	524	517	0.834355967904962	0.901433951220312
PWY.6936..seleno.amino.acid.biosynthesis	gender	male	2.92156386428823e-06	1.43871442444022e-05	524	524	0.839161421845449	0.904075455884126
HEMESYN2.PWY..heme.biosynthesis.II..anaerobic.	gender	male	-1.28285583464081e-06	6.28852756717887e-06	524	434	0.838433628681678	0.904075455884126
PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.	gender	male	-1.4733383682905e-06	7.3314279980649e-06	524	499	0.84080672282941	0.904575772032764
HEME.BIOSYNTHESIS.II..heme.biosynthesis.I..aerobic.	gender	male	-1.71360118813179e-06	8.61397161857619e-06	524	510	0.842392946699149	0.904590919126066
PWY.5028..L.histidine.degradation.II	gender	male	7.04319704276651e-07	3.55855756264768e-06	524	89	0.843182658297664	0.904590919126066
PWYG.321..mycolate.biosynthesis	gender	male	2.66371342551104e-06	1.36380479495959e-05	524	373	0.845222610297468	0.905511216066938
PWY66.389..phytol.degradation	gender	male	1.21186959763088e-06	6.50216140848482e-06	524	473	0.852219713903065	0.911732263756631
P122.PWY..heterolactic.fermentation	gender	male	-7.91775960207768e-07	4.40280466656727e-06	524	395	0.857352457665921	0.91594418768772
PWY.5747..2.methylcitrate.cycle.II	gender	male	-7.92961444630707e-07	4.45152357098114e-06	524	245	0.858688084103115	0.9160934156309
PWY.6629..superpathway.of.L.tryptophan.biosynthesis	gender	male	-1.35544292366437e-06	8.42379372360378e-06	524	343	0.872229437139506	0.928260134178195
PWY.6549..L.glutamine.biosynthesis.III	gender	male	-4.95125955667015e-07	3.08408221796272e-06	524	234	0.872516053013447	0.928260134178195
PWY.1861..formaldehyde.assimilation.II..RuMP.Cycle.	gender	male	-2.10265645891013e-06	1.33851983418127e-05	524	487	0.875236208827668	0.929344030700028
P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.	gender	male	1.151904166686e-06	7.37607281868933e-06	524	299	0.875961344863472	0.929344030700028
PWY.4981..L.proline.biosynthesis.II..from.arginine.	gender	male	-2.28477728208598e-06	1.50842284239093e-05	524	523	0.879665215616347	0.931982787222852
FAO.PWY..fatty.acid..beta..oxidation.I	gender	male	-1.65832102663227e-06	1.19045053187657e-05	524	423	0.88926536459244	0.939911467733065
PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate.	gender	male	1.3812896354197e-06	1.00235833560889e-05	524	515	0.890448583124999	0.939911467733065
PWY.5791..1.4.dihydroxy.2.naphthoate.biosynthesis.II..plants.	gender	male	8.25663900200519e-07	6.0814231264534e-06	524	484	0.892056967417674	0.939911467733065
PWY.5837..1.4.dihydroxy.2.naphthoate.biosynthesis.I	gender	male	8.25663900200519e-07	6.0814231264534e-06	524	484	0.892056967417674	0.939911467733065
PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	gender	male	-1.17612862741737e-06	9.59649996185269e-06	524	468	0.902504309793356	0.948148332373464
SO4ASSIM.PWY..sulfate.reduction.I..assimilatory.	gender	male	-1.48045004688697e-06	1.21148199906215e-05	524	504	0.902786501876497	0.948148332373464
PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	gender	male	1.56657627751351e-06	1.29266897998054e-05	524	523	0.903587836335024	0.948148332373464
PWY.6168..flavin.biosynthesis.III..fungi.	gender	male	-1.22573524564271e-06	1.04065868518481e-05	524	518	0.906283758092686	0.94967627729001
OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.	born_method	vaginal	1.65342695673465e-06	1.48205858996356e-05	524	517	0.911212987287343	0.95353708778976
PWY.5989..stearate.biosynthesis.II..bacteria.and.plants.	gender	male	1.08826666118491e-06	1.01500654489877e-05	524	498	0.91465754817146	0.955835855251485
PWY66.399..gluconeogenesis.III	gender	male	3.77861049995162e-07	3.68160258164114e-06	524	148	0.918292204115816	0.958206615431751
PWY.7094..fatty.acid.salvage	gender	male	5.16319298423992e-07	5.10180344602762e-06	524	301	0.919428018723677	0.958206615431751
CALVIN.PWY..Calvin.Benson.Bassham.cycle	gender	male	9.61216775772149e-07	1.09412107194378e-05	524	517	0.930027371481907	0.961404813164832
PWY.7199..pyrimidine.deoxyribonucleosides.salvage	gender	male	1.43589021731714e-06	1.54271436506085e-05	524	524	0.925879303817982	0.961404813164832
PWY.5897..superpathway.of.menaquinol.11.biosynthesis	gender	male	5.81900188803808e-07	6.5095925679948e-06	524	483	0.928805381461605	0.961404813164832
PWY.5898..superpathway.of.menaquinol.12.biosynthesis	gender	male	5.81900188803808e-07	6.5095925679948e-06	524	483	0.928805381461605	0.961404813164832
PWY.5899..superpathway.of.menaquinol.13.biosynthesis	gender	male	5.81900188803808e-07	6.5095925679948e-06	524	483	0.928805381461605	0.961404813164832
P42.PWY..incomplete.reductive.TCA.cycle	gender	male	-6.92700886331463e-07	7.83834450892875e-06	524	467	0.929613887438448	0.961404813164832
PWY.5138..unsaturated..even.numbered.fatty.acid..beta..oxidation	gender	male	8.9611141642538e-07	1.08174560236538e-05	524	433	0.934011067774229	0.964221668349137
PWY0.1338..polymyxin.resistance	born_method	vaginal	2.75210729893199e-07	3.82469491513253e-06	524	293	0.942664333200179	0.971845059530736
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II	gender	male	1.17844140420457e-06	1.82807288217016e-05	524	524	0.94862582372834	0.973512873496146
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II	gender	male	1.17844140420457e-06	1.82807288217016e-05	524	524	0.94862582372834	0.973512873496146
P441.PWY..superpathway.of.N.acetylneuraminate.degradation	gender	male	-5.12109831775672e-07	8.06041132002215e-06	524	463	0.949365687338931	0.973512873496146
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.	born_method	vaginal	-6.51900911477706e-07	1.01399470452035e-05	524	422	0.948763683139737	0.973512873496146
PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast.	gender	male	6.5782519165764e-07	1.07660844486844e-05	524	490	0.951301711060136	0.973563355738433
PWY.6185..4.methylcatechol.degradation..ortho.cleavage.	born_method	vaginal	-2.92312110400569e-07	4.84935114816027e-06	524	128	0.951956858287319	0.973563355738433
TRNA.CHARGING.PWY..tRNA.charging	gender	male	-6.17092577417451e-07	1.15210060366274e-05	524	524	0.95730435616076	0.977726849092189
PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast.	born_method	vaginal	-5.58187958993982e-07	1.07717391526846e-05	524	490	0.958692244479449	0.977840558283966
PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	gender	male	-5.95855205360228e-07	1.24133617266939e-05	524	523	0.961733748400407	0.978354671028387
PWY.5863..superpathway.of.phylloquinol.biosynthesis	born_method	vaginal	-2.34638795064149e-07	4.89036791389891e-06	524	448	0.961750740580125	0.978354671028387
P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate	born_method	vaginal	-5.62101577434662e-07	1.22974028528861e-05	524	459	0.963559731155876	0.978894899290983
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.	gender	male	-5.27282585089623e-07	1.19814266603926e-05	524	505	0.96491462482513	0.978972983597417
PWY.7392..taxadiene.biosynthesis..engineered.	gender	male	1.50464317520185e-07	4.2361309794036e-06	524	282	0.971679278051163	0.983231607644902
PWY66.391..fatty.acid..beta..oxidation.VI..peroxisome.	born_method	vaginal	1.89263526329551e-07	5.09820209990511e-06	524	226	0.97040068843096	0.983231607644902
HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I	born_method	vaginal	-2.64062851491276e-07	1.02303137057265e-05	524	514	0.979417330086389	0.989754188451416
P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate	gender	male	-2.54891677802303e-07	1.22909472404619e-05	524	459	0.983462464858187	0.990291603639959
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.	gender	male	-2.80887757102429e-07	1.19834927038139e-05	524	505	0.981308626375933	0.990291603639959
CITRULBIO.PWY..L.citrulline.biosynthesis	gender	male	-1.6261950574825e-07	8.01860661676636e-06	524	511	0.983827559229777	0.990291603639959
PWY0.1261..anhydromuropeptides.recycling	gender	male	5.49858616129182e-08	1.10616715690731e-05	524	452	0.99603575807722	0.999121769128547
TCA..TCA.cycle.I..prokaryotic.	gender	male	-5.06866112325559e-08	1.08045107047951e-05	524	484	0.996258737134943	0.999121769128547
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis	born_method	vaginal	9.88332578691052e-09	8.97482504232111e-06	524	502	0.999121769128547	0.999121769128547
GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation	gender	male	-2.47795260955403e-08	8.40035744113279e-06	524	507	0.997647518232304	0.999121769128547
PWY.5840..superpathway.of.menaquinol.7.biosynthesis	gender	male	1.00501277564242e-08	6.01561512483076e-06	524	464	0.998667635647958	0.999121769128547
